UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,PERSON_SEX
11303666,4319209,06/10/2020,13:40,fe097af6-08c7-4679-be3b-0538fc0fdb86,Occupant,Unspecified,19686191,60,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11304204,4319208,06/06/2020,0:30,6e33da51-fd0e-456d-b64e-97833f502e05,Occupant,Unspecified,19686516,,,,,,,,,,Registrant,,,M
11304188,4319207,06/02/2020,7:30,1ea95a80-6357-4543-a100-d2d7b5fbb9b5,Occupant,Unspecified,19686505,,,,,,,,,,Registrant,,,
11304187,4319207,06/02/2020,7:30,56fb9929-a673-422e-8ba5-6553e912b069,Occupant,Unspecified,19686506,,,,,,,,,,Registrant,,,
11304186,4319207,06/02/2020,7:30,7b2164c0-4928-415b-9134-5d881ccda44e,Occupant,Unspecified,19686505,61,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303944,4319206,06/10/2020,17:30,d10685c7-26a0-4929-aebf-f27ab53078f2,Occupant,Unspecified,19686355,47,,,,,,,,,Registrant,,,M
11303943,4319206,06/10/2020,17:30,7a574451-b2fe-45c3-b7cf-8112d9bf80f5,Occupant,Unspecified,19686356,,,,,,,,,,Registrant,,,U
11303942,4319206,06/10/2020,17:30,1218f572-9963-4b0a-bf05-06f1b054fdd6,Occupant,Injured,19686355,49,Not Ejected,Conscious,Back,Driver,Unknown,,,Complaint of Pain or Nausea,Driver,,,F
11304342,4319205,06/10/2020,21:30,737e68c9-cc48-43ef-baec-daf2512cb36f,Occupant,Unspecified,19686595,38,,,,,,,,,Registrant,,,M
11309030,4319204,06/09/2020,18:15,1222de19-5fdd-447a-b017-bce2f321336b,Occupant,Unspecified,19689204,,,,,,,,,,Registrant,,,
11309029,4319204,06/09/2020,18:15,63eb6a66-0954-4d52-a124-fe7ad1ab3fe2,Occupant,Unspecified,19689204,27,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Does Not Apply,Passenger,,,M
11309028,4319204,06/09/2020,18:15,f6469adc-6b55-404b-8bc3-e88efbdffc9a,Bicyclist,Injured,19689205,30,Ejected,Conscious,Shoulder - Upper Arm,Driver,Unknown,,,Contusion - Bruise,Driver,,,M
11309027,4319204,06/09/2020,18:15,43f8ca76-9b09-4efe-af33-0768f3c06041,Occupant,Unspecified,19689205,30,,,,,,,,,Registrant,,,M
11309026,4319204,06/09/2020,18:15,921d73ff-ff09-4280-88e4-e4e49338a4a9,Occupant,Unspecified,19689204,25,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
11304322,4319203,06/08/2020,23:14,d0c2b5b1-8586-42d5-9e53-70bb8befd99e,Occupant,Unspecified,19686583,67,,,,,,,,,Registrant,,,F
11304321,4319203,06/08/2020,23:14,e33f46a9-6045-43d3-b1f1-53871cffe2ec,Occupant,Unspecified,19686583,67,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
11304320,4319203,06/08/2020,23:14,03126b9b-34e6-4b07-b175-dd93eebd0e99,Occupant,Unspecified,19686583,69,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303941,4319202,06/10/2020,15:31,9d0ecc80-2c1e-4c6e-a665-e0325ec0f7e5,Occupant,Unspecified,19686353,,,,,,,,,,Registrant,,,U
11303940,4319202,06/10/2020,15:31,76e444f2-6aad-4786-82eb-e6fb0f52bd05,Occupant,Injured,19686353,43,Not Ejected,Conscious,Chest,Driver,Unknown,,,Complaint of Pain or Nausea,Driver,,,M
11303939,4319201,06/09/2020,12:40,df08666f-a532-4e13-84c8-4c2f862a0e94,Pedestrian,Injured,,41,,Conscious,Knee-Lower Leg Foot,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Not in Roadway,Complaint of Pain or Nausea,Pedestrian,Driver Inattention/Distraction,Driver Inexperience,F
11304361,4319200,06/10/2020,18:40,7d1677e8-acd7-422a-893c-0de9aea9cdcb,Occupant,Unspecified,19686607,29,,,,,,,,,Registrant,,,F
11304360,4319200,06/10/2020,18:40,8807b57c-fe98-455b-b010-d35fd63de7ec,Occupant,Unspecified,19686608,21,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
11304359,4319200,06/10/2020,18:40,8ac4243e-2225-4aa8-bab7-48d4a917bab5,Occupant,Unspecified,19686608,21,,,,,,,,,Registrant,,,M
11304358,4319200,06/10/2020,18:40,8b4c3d2e-07dc-40dc-ad35-99424f7e4278,Occupant,Injured,19686607,29,Not Ejected,Conscious,Entire Body,Driver,Lap Belt,,,Complaint of Pain or Nausea,Driver,,,F
11304368,4319199,06/10/2020,18:00,b8cdf238-1a55-4890-9522-206d3b299f7e,Occupant,Unspecified,19686611,31,,,,,,,,,Registrant,,,F
11304367,4319199,06/10/2020,18:00,25fc7370-853e-4fe4-a86d-c7686cf826b8,Occupant,Unspecified,19686611,32,Not Ejected,Does Not Apply,Does Not Apply,"Middle front seat, or passenger lying across a seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
11304366,4319199,06/10/2020,18:00,0f75b092-e50b-46d3-9ea9-e787e69a50dd,Occupant,Unspecified,19686611,31,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
11304207,4319198,06/07/2020,18:55,f9185679-9a16-4c02-8027-146e8a133583,Occupant,Unspecified,19686520,50,,,,,,,,,Registrant,,,F
11304206,4319198,06/07/2020,18:55,3c43be68-8f4f-4a88-9299-86badeca05ad,Occupant,Unspecified,,,,,,,,,,,Witness,,,
11304330,4319197,06/09/2020,16:39,8d09294c-5ecd-4fd0-9fe9-c85c71bc7d34,Occupant,Unspecified,19686587,24,,,,,,,,,Registrant,,,F
11304329,4319197,06/09/2020,16:39,639f1529-aae0-4bcc-8509-e5149e557482,Occupant,Unspecified,19686587,27,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",None,,,Does Not Apply,Passenger,,,M
11304328,4319197,06/09/2020,16:39,63cb1db5-dc19-4410-b678-635565a8dcc0,Occupant,Unspecified,19686588,44,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11304327,4319197,06/09/2020,16:39,5ed4eef6-fe1f-433b-872e-6a65278f6746,Occupant,Unspecified,19686588,,,,,,,,,,Registrant,,,M
11304326,4319197,06/09/2020,16:39,216c6b14-085e-441f-bcd1-2c762b2296cb,Occupant,Injured,19686587,24,Not Ejected,Conscious,Back,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,F
11304205,4319196,06/07/2020,13:37,cd911d52-02a7-4508-ba3d-28149d63e07f,Occupant,Unspecified,19686518,,,,,,,,,,Registrant,,,U
11303782,4319195,06/08/2020,17:50,e16070ac-641c-462c-bcb5-b95ad7344709,Bicyclist,Unspecified,19686253,28,Not Ejected,Does Not Apply,Does Not Apply,Driver,None,,,Does Not Apply,Driver,,,M
11303916,4319194,06/07/2020,14:56,ff14982e-d1bc-4c19-81c4-37e1428c0501,Occupant,Unspecified,19686337,64,,,,,,,,,Registrant,,,M
11303792,4319193,06/09/2020,10:30,034a709d-2ec8-43e9-b47a-4e50f19ac76a,Occupant,Unspecified,19686257,49,,,,,,,,,Registrant,,,M
11303791,4319193,06/09/2020,10:30,f3c8ae33-ba4b-4187-9c2e-4f27973585d3,Occupant,Unspecified,19686258,38,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303790,4319193,06/09/2020,10:30,57ec4059-2911-4967-a957-f57ce1cea5f2,Occupant,Unspecified,19686258,38,,,,,,,,,Registrant,,,M
11303789,4319193,06/09/2020,10:30,97056307-53a3-438c-a89f-92851b754cea,Occupant,Injured,19686258,55,Not Ejected,Conscious,Back,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Complaint of Pain or Nausea,Passenger,,,F
11303788,4319193,06/09/2020,10:30,4fbf2d07-da71-4318-ac71-2c6fbf77ce72,Occupant,Unspecified,19686257,49,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303948,4319192,06/02/2020,0:00,de0a350f-e67f-4d7a-aec6-7ca24881c4e6,Occupant,Unspecified,19686357,22,,,,,,,,,Registrant,,,M
11303947,4319192,06/02/2020,0:00,abfea48f-4861-4a10-b0c7-6773c0999729,Occupant,Injured,19686357,26,Not Ejected,Conscious,Elbow-Lower-Arm-Hand,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Complaint of Pain or Nausea,Passenger,,,F
11303946,4319192,06/02/2020,0:00,5e50b368-3f63-4f0e-b78c-b1fa5b7ad1c8,Occupant,Unspecified,19686358,37,,,,,,,,,Registrant,,,M
11303945,4319192,06/02/2020,0:00,96fda65d-9a23-4a24-8861-cf8e51abb96b,Occupant,Injured,19686357,22,Not Ejected,Conscious,Elbow-Lower-Arm-Hand,Driver,Lap Belt & Harness,,,Whiplash,Driver,,,M
11303787,4319191,06/08/2020,17:25,0d2da79a-4a39-4730-9bb6-bac21f507a8a,Occupant,Unspecified,19686255,29,,,,,,,,,Registrant,,,M
11303786,4319191,06/08/2020,17:25,4dd7cf73-19f3-48fd-ac9e-b007d4386d04,Occupant,Unspecified,19686256,52,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
11303785,4319191,06/08/2020,17:25,3c36525e-410b-4ca8-bb85-6c7460c5eaa0,Occupant,Unspecified,19686256,,,,,,,,,,Registrant,,,
11303784,4319191,06/08/2020,17:25,8c2a0691-6f5f-4e58-8c49-3664cded2989,Occupant,Unspecified,,,,,,,,,,,Witness,,,
11303783,4319191,06/08/2020,17:25,d6d994eb-6bb8-4a37-90f4-fd5372a58af4,Occupant,Unspecified,19686255,29,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
11303994,4319190,06/11/2020,2:17,22ff2c82-97ba-4825-a6f1-d8d9f1b893ac,Occupant,Unspecified,19686385,,,,,,,,,,Registrant,,,F
11303993,4319190,06/11/2020,2:17,bb340797-2574-41a6-ba55-1795722bdcde,Occupant,Unspecified,19686387,23,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303992,4319190,06/11/2020,2:17,cd50f9a2-1135-4060-b4e0-72628a7ef74b,Occupant,Unspecified,19686387,,,,,,,,,,Registrant,,,F
11303991,4319190,06/11/2020,2:17,f71a6308-b402-48f2-b85e-d224d30d3464,Occupant,Unspecified,19686385,28,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
11303878,4319189,06/06/2020,9:00,fe2d00f0-09ca-4572-aa79-b82e4d983cb0,Occupant,Unspecified,19686310,34,,,,,,,,,Registrant,,,M
11303990,4319188,06/10/2020,23:00,eb467df6-b4d9-47a6-8116-9448121860b5,Occupant,Unspecified,19686383,,,,,,,,,,Registrant,,,
11303989,4319188,06/10/2020,23:00,fd6d1c33-29f6-408a-9dba-c6f33f7a59b3,Occupant,Unspecified,19686383,24,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,Does Not Apply,Passenger,,,M
11303988,4319188,06/10/2020,23:00,5f314358-bb01-4bce-992f-43a3a7b1320e,Occupant,Unspecified,19686384,30,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
11303987,4319188,06/10/2020,23:00,2bb878f8-a100-4392-99f1-a59f63c26872,Occupant,Unspecified,19686384,,,,,,,,,,Registrant,,,U
11303986,4319188,06/10/2020,23:00,b30b116a-e84a-42af-b31f-949b4eef8b2c,Occupant,Unspecified,19686384,30,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,Does Not Apply,Passenger,,,F
11303985,4319188,06/10/2020,23:00,a9d8276e-6b0d-4edb-9851-cc32c9b9ca23,Occupant,Unspecified,19686383,31,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
11304165,4319187,06/10/2020,23:49,2348ec9f-7a06-4abd-a062-43af6d1371e2,Occupant,Unspecified,19686488,,,,,,,,,,Registrant,,,U
11304164,4319187,06/10/2020,23:49,e300e944-6e47-4bc9-a87a-3a5ae40f9a2f,Occupant,Unspecified,19686489,41,,,,,,,,,Registrant,,,M
11304163,4319187,06/10/2020,23:49,a53fe865-db96-4917-b8aa-d92e3442ccfb,Occupant,Unspecified,19686488,57,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
11304162,4319186,06/10/2020,10:53,1487cf57-e807-432f-b53f-5e8502285a72,Occupant,Unspecified,19686486,42,,,,,,,,,Registrant,,,M
11304387,4319185,06/10/2020,14:48,1ab8ab1e-6688-434d-933d-843188bb3829,Occupant,Unspecified,19686621,61,,,,,,,,,Registrant,,,F
11304386,4319185,06/10/2020,14:48,220bcceb-3ce1-49e9-bd98-0ff3acfa34fb,Occupant,Unspecified,19686621,32,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
11304385,4319185,06/10/2020,14:48,5ed73e01-0b3d-4af7-a31f-c3c52d4cba2c,Occupant,Unspecified,19686622,20,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11304384,4319185,06/10/2020,14:48,98c13567-bad2-4654-a9ef-2ec3171c0ea7,Occupant,Unspecified,19686622,,,,,,,,,,Registrant,,,U
11304383,4319185,06/10/2020,14:48,605ca190-467a-4db3-92fc-737347ef357f,Occupant,Unspecified,19686623,,,,,,,,,,Registrant,,,M
11304382,4319185,06/10/2020,14:48,d134b248-88f8-45f2-b9ce-34a37bf0c605,Occupant,Unspecified,19686621,61,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
11304318,4319184,06/06/2019,0:00,e6998d39-d7c6-4a92-b3aa-9096028dd480,Occupant,Unspecified,19686579,,,,,,,,,,Registrant,,,F
11303887,4319183,06/05/2020,18:50,0a460b7d-dbd4-48df-8e98-f3d2e650cee3,Occupant,Unspecified,19686318,45,,,,,,,,,Registrant,,,M
11303981,4319182,06/10/2020,18:19,e242593a-b3e1-4d67-8131-d3c61287fbee,Bicyclist,Injured,19686380,11,Ejected,Conscious,Knee-Lower Leg Foot,Driver,None,,,Complaint of Pain or Nausea,Driver,,,M
11303984,4319181,06/11/2020,0:55,f5c61322-c2c6-4168-a352-3136ef76cdf5,Occupant,Unspecified,19686381,,,,,,,,,,Registrant,,,
11303983,4319181,06/11/2020,0:55,4300f111-fd8d-4370-8f69-02393da73bc0,Occupant,Unspecified,19686381,18,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Does Not Apply,Passenger,,,F
11303982,4319181,06/11/2020,0:55,6cf9332c-6f34-4f5f-8081-df7889785959,Occupant,Injured,19686381,18,Not Ejected,Conscious,Back,Driver,Unknown,,,Complaint of Pain or Nausea,Driver,,,F
11304393,4319180,06/10/2020,22:45,d92031b2-a441-49ee-8aad-e1b68aeee32f,Occupant,Unspecified,19686626,30,,,,,,,,,Registrant,,,M
11304392,4319180,06/10/2020,22:45,f59144af-97dc-4472-a604-3daaeff4af94,Bicyclist,Unspecified,19686627,20,Not Ejected,Does Not Apply,Does Not Apply,Driver,Helmet/Other (In-Line Skater/Bicyclist),,,Does Not Apply,Driver,,,M
11304391,4319180,06/10/2020,22:45,e21d428a-c0d9-4131-8517-11cb8ea56646,Occupant,Unspecified,19686626,30,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11304390,4319179,06/10/2020,19:40,1fdfb366-dd93-4f91-9aa3-182beedaf7dd,Occupant,Unspecified,19686624,25,,,,,,,,,Registrant,,,M
11304389,4319179,06/10/2020,19:40,0be412ce-69b3-4f61-95b1-40ae08d9535a,Bicyclist,Injured,19686625,20,Not Ejected,Unknown,Elbow-Lower-Arm-Hand,Driver,Helmet Only (In-Line Skater/Bicyclist),,,Contusion - Bruise,Driver,,,M
11304388,4319179,06/10/2020,19:40,0c626f4d-c322-46d6-b62b-4b5c77871c45,Occupant,Unspecified,19686624,25,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303811,4319178,06/10/2020,13:50,c85b50a3-1659-4b4d-90c7-eedd6ae41698,Occupant,Unspecified,19686269,33,,,,,,,,,Registrant,,,M
11303810,4319178,06/10/2020,13:50,95110908-4223-4cf0-bcd8-62869f5e1b9b,Occupant,Injured,19686270,22,Not Ejected,Shock,Face,Driver,Lap Belt & Harness,,,Minor Bleeding,Driver,,,F
11303809,4319178,06/10/2020,13:50,3ed100a4-be26-4af2-b8c9-ed3ba4b9ef79,Occupant,Unspecified,19686270,22,,,,,,,,,Registrant,,,F
11303808,4319178,06/10/2020,13:50,501f60f8-0d3c-4cd3-8d7c-4890ab1b3b3a,Occupant,Injured,19686269,33,Not Ejected,Shock,Shoulder - Upper Arm,Driver,Lap Belt & Harness,,,Internal,Driver,,,M
11303815,4319177,06/07/2020,18:20,ba3be029-cc4b-4228-beae-805212fd7905,Occupant,Unspecified,19686271,42,,,,,,,,,Registrant,,,M
11303814,4319177,06/07/2020,18:20,aefd3bb2-e8a3-4d74-9f0d-6b21712a526e,Occupant,Unspecified,19686271,42,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Does Not Apply,Passenger,,,M
11303813,4319177,06/07/2020,18:20,04601942-02b4-4628-aada-8cf6ed2eeb50,Occupant,Unspecified,19686272,,,,,,,,,,Registrant,,,
11303812,4319177,06/07/2020,18:20,0ff51575-ccd7-408e-b6e1-d07980b16e5b,Occupant,Unspecified,19686271,17,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
11303802,4319176,06/04/2020,22:00,756c4f29-8876-4618-8174-a5a3974abdbb,Occupant,Unspecified,,,,,,,,,,,Witness,,,
11303801,4319176,06/04/2020,22:00,a29a8b9a-b15c-4b1e-8eae-b63cd0b71cc4,Occupant,Unspecified,19686263,,,,,,,,,,Registrant,,,
11303800,4319176,06/04/2020,22:00,b9bb8eeb-c8d7-4d4a-a260-e4fe9fd12c80,Bicyclist,Injured,19686264,35,Ejected,Conscious,Chest,Driver,None,,,Internal,Driver,,,M
11303821,4319175,06/10/2020,21:30,59d0efe4-cc17-438f-b908-95f3d83d36dd,Occupant,Unspecified,19686277,37,,,,,,,,,Registrant,,,M
11303820,4319175,06/10/2020,21:30,e1d0710e-280e-49ac-9e51-75bd2565eb64,Occupant,Unspecified,19686278,,,,,,,,,,Registrant,,,
11303819,4319175,06/10/2020,21:30,3fe1c53b-311d-4205-85b8-075368c8377d,Occupant,Unspecified,,,,,,,,,,,Witness,,,
11303807,4319174,06/06/2020,23:10,88da7d34-429a-4728-bd13-48c1351aa51e,Occupant,Unspecified,19686267,,,,,,,,,,Registrant,,,
11304068,4319173,06/10/2020,15:44,2c9b40cd-9277-4838-92f8-c81670978d4c,Occupant,Unspecified,19686426,75,,,,,,,,,Registrant,,,F
11304067,4319173,06/10/2020,15:44,cae62eb2-d2e2-439f-b1cd-6b5935f153e3,Pedestrian,Injured,,58,,Unconscious,Entire Body,,,Does Not Apply,Does Not Apply,Crush Injuries,Pedestrian,Unspecified,Unspecified,M
11304066,4319173,06/10/2020,15:44,9e3a2325-4180-462d-8721-67d56cc242f9,Occupant,Unspecified,,,,,,,,,,,Notified Person,,,
11304065,4319173,06/10/2020,15:44,0b645705-e877-4762-847b-c588fb945b2a,Occupant,Unspecified,,,,,,,,,,,Notified Person,,,
11304064,4319173,06/10/2020,15:44,73845762-0e02-4302-9cec-38d273f254c7,Occupant,Unspecified,19686427,,,,,,,,,,Owner,,,
11304063,4319173,06/10/2020,15:44,49f3489a-c524-46cd-b6a8-9df1d09cdfb8,Occupant,Injured,19686426,75,Not Ejected,Conscious,Chest,Driver,Unknown,,,Contusion - Bruise,Driver,,,F
11303806,4319172,06/06/2020,19:30,831e7bb3-9fb7-416b-8474-980dcc76e97b,Occupant,Unspecified,19686265,34,,,,,,,,,Registrant,,,F
11303805,4319172,06/06/2020,19:30,46b9f9b8-7730-4c8d-b952-65969a55e129,Occupant,Unspecified,19686265,34,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Does Not Apply,Passenger,,,M
11303804,4319172,06/06/2020,19:30,78a514a2-5180-4582-8592-1e308c3c829f,Occupant,Unspecified,19686266,,,,,,,,,,Registrant,,,
11303803,4319172,06/06/2020,19:30,fe9d4665-84f6-416a-b247-ac9b23d1fcd5,Occupant,Unspecified,19686265,34,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F
11303818,4319171,06/09/2020,23:25,1afe0896-a1f1-4575-b5e4-251494ff214e,Occupant,Unspecified,19686275,,,,,,,,,,Registrant,,,U
11304071,4319170,06/10/2020,23:25,8b03dc75-1d43-445d-b49e-b22bd3cefab9,Occupant,Unspecified,19686430,,,,,,,,,,Registrant,,,
11304070,4319170,06/10/2020,23:25,ffc11595-20ef-4d6d-aeb5-556632473fc6,Occupant,Injured,19686430,25,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,Unknown,,,Fracture - Distorted - Dislocation,Driver,,,M
11304058,4319169,06/03/2020,18:00,4c206127-2b30-4a00-9bcc-f5cc70d61eff,Occupant,Unspecified,19686422,,,,,,,,,,Registrant,,,F
11304069,4319168,06/10/2020,9:04,81ccf345-ff98-4235-b562-d56427d5cc08,Occupant,Unspecified,19686428,33,,,,,,,,,Registrant,,,M
11303865,4319167,06/10/2020,18:09,9cfac1af-1755-4067-83fb-ed8f9fe59001,Occupant,Unspecified,19686303,40,Not Ejected,Does Not Apply,Does Not Apply,Unknown,None,,,Does Not Apply,Driver,,,M
11304209,4319166,06/04/2020,12:00,48f3daa1-76ae-4b43-86e7-3ea3819d6327,Occupant,Unspecified,19686524,40,,,,,,,,,Registrant,,,M
11304112,4319165,06/10/2020,17:07,f380d725-9424-4437-9b9d-4a56ee7f294a,Occupant,Unspecified,19686451,31,,,,,,,,,Registrant,,,M
11304105,4319164,06/10/2020,7:22,7c825c75-691c-4128-963d-6d4b9476bb2b,Occupant,Unspecified,19686446,,,,,,,,,,Registrant,,,
11304104,4319164,06/10/2020,7:22,a5edad63-adf9-41d1-b383-792ee8e25f43,Bicyclist,Injured,19686447,26,Not Ejected,Conscious,Shoulder - Upper Arm,Driver,None,,,Complaint of Pain or Nausea,Driver,,,M
11304103,4319164,06/10/2020,7:22,31bf0633-3083-4093-bf51-66f62ab6c7c7,Occupant,Unspecified,19686446,53,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11304062,4319163,06/08/2020,13:40,27f26b92-e1ec-49dc-aa23-4077011bface,Occupant,Unspecified,19686424,37,,,,,,,,,Registrant,,,F
11304061,4319163,06/08/2020,13:40,40d29abe-c8c2-42f7-a04c-4aee464d57fa,Occupant,Unspecified,19686425,49,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11304060,4319163,06/08/2020,13:40,7fb59613-4cb6-439c-b683-e6e26b15a08c,Occupant,Unspecified,19686425,,,,,,,,,,Registrant,,,U
11304059,4319163,06/08/2020,13:40,e3578037-be53-4cd9-9b96-8b155aa76cae,Occupant,Unspecified,19686424,37,Not Ejected,Does Not Apply,Does Not Apply,Driver,None,,,Does Not Apply,Driver,,,F
11304381,4319162,06/11/2020,2:15,481b90fa-6629-4eb8-9dd0-3eaf6ed74b7f,Occupant,Unspecified,19686619,30,,,,,,,,,Registrant,,,M
11304380,4319162,06/11/2020,2:15,15004bf4-a5e4-4819-8caa-bc90d9564816,Occupant,Unspecified,19686620,46,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11304379,4319162,06/11/2020,2:15,2bb3957e-69c1-49ad-90f4-913670d127dc,Occupant,Unspecified,19686620,46,,,,,,,,,Registrant,,,M
11304378,4319162,06/11/2020,2:15,3ee74eba-3cf5-425b-ad9f-76d14a7aa2d8,Occupant,Injured,19686619,30,Not Ejected,Conscious,Back,Driver,Lap Belt & Harness,,,None Visible,Driver,,,M
11304493,4319161,06/10/2020,20:53,dcf6946b-9d1d-4087-b692-1af8ca806793,Occupant,Unspecified,19686675,58,,,,,,,,,Registrant,,,M
11304492,4319161,06/10/2020,20:53,5140ca45-b2eb-4ab5-aaa8-d2bdf79834c0,Occupant,Injured,19686676,24,Not Ejected,Conscious,Hip-Upper Leg,Driver,Lap Belt & Harness,,,Whiplash,Driver,,,F
11304491,4319161,06/10/2020,20:53,b9843438-5766-4509-b8d5-c61acf2d0dc9,Occupant,Unspecified,19686676,24,,,,,,,,,Registrant,,,F
11304490,4319161,06/10/2020,20:53,20747474-b733-45e7-9ed8-a703d49981f6,Occupant,Injured,19686676,26,Not Ejected,Conscious,Back,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Whiplash,Passenger,,,M
11304489,4319161,06/10/2020,20:53,f74e449e-d605-4714-9b5a-218878c7441d,Occupant,Injured,19686676,33,Not Ejected,Conscious,Entire Body,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Whiplash,Passenger,,,M
11304488,4319161,06/10/2020,20:53,034281f3-969d-4ade-b735-bd68b2c30862,Occupant,Unspecified,19686675,58,Partially Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11304374,4319160,06/10/2020,19:10,7118aba8-f3f7-413e-b36e-ccede51c12ca,Occupant,Unspecified,19686615,61,,,,,,,,,Registrant,,,M
11304373,4319160,06/10/2020,19:10,7a5b2793-a02d-4e34-947e-9066e0c758e2,Occupant,Unspecified,19686616,46,,,,,,,,,Registrant,,,M
11304372,4319160,06/10/2020,19:10,5e86ae80-b93c-4718-9e66-cdff559d66c3,Occupant,Unspecified,19686615,61,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11304111,4319159,06/10/2020,17:15,e19a33bf-c75d-4778-9309-96361b75e800,Occupant,Unspecified,19686449,46,,,,,,,,,Registrant,,,M
11304110,4319159,06/10/2020,17:15,65c579bf-a498-4ced-adeb-d83bfc957df1,Occupant,Unspecified,19686449,46,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
